"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Monahan Flat","1094	","Alaska","SNOTEL","Matanuska-Susitna","2710","63.30533","-147.64633","190205010304	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","35",,,"140","135",,"97","92","9","92","2","13","2nd Highest",,,"25","26","13","36","2010","2012","14"
"Monitor Pass","633	","California","SNOTEL","Alpine","8306","38.6683","-119.6087","160502010201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-1","40","13","1","Lowest",,,"12","1","0","56","2020, 2021, 2022, more","2017","21"
"Monte Cristo","634	","Utah","SNOTEL","Cache","8932","41.46547","-111.49688","160102030201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","48",,,"86","91","72","55","60","-5","36","17","10",,,,"56","53","18","113","2015","2011","26"
"Monument Creek","949	","Alaska","SNOTEL","Fairbanks North Star","1850","65.07833","-145.87067","190803060402	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","19",,,"238","475","39","61","68","15","77","4","11",,,,"8","4","0","28","2014, 2016, 2019, more","2018","14"
"Monument Peak","635	","Montana","SNOTEL","Park","8850","45.21759","-110.237","100700020902	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","63",,,"105","107","95","82","83","4","60","9","13",,,,"60","59","37","89","2015","2011","21"
"Moon Pass","1124	","Colorado","SNOTEL","Saguache","11128","37.96627","-106.55857","130100040201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"5","2","0","16","2015, 2018, 2020, more","2016","13"
"Moonshine","636	","Idaho","SNOTEL","Lemhi","7440","44.4147","-113.39812","170402170201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","11",,,"100","138","34","27","28","3","64","6","10",,,,"11","8","0","41","2013, 2015, 2016, more","2011","15"
"Moore Creek Bridge","1176	","Alaska","SNOTEL","Skagway","2250","59.58783","-135.2105","190103030203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","63",,,"124","126","73","83","86","13","75","4","10",,,,"51","50","19","86","2016","2013","13"
"Moose Creek","638	","Idaho","SNOTEL","Lemhi","6200","45.67008","-113.95315","170602030601	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","25",,,"167","179","51","41","42","11","83","2","6","2nd Highest",,,"15","14","3","29","2016","2018","7"
"Moraine","1035	","Alaska","SNOTEL","Anchorage","2100","61.37727","-148.99917","190204010103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","21",,,"191","350","49","34","66","15","74","6","15",,,,"11","6","0","29","2016, 2019, 2020, more","2010","20"
"Mores Creek Summit","637	","Idaho","SNOTEL","Boise","6100","43.932","-115.66588","170501110503	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"42","43","10","83","2015","2011","23"
"Morgan Creek","639	","Idaho","SNOTEL","Lemhi","7600","44.84237","-114.26871","170602030901	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","16",,,"267","533","44","40","40","13","89","2","9","2nd Highest",,,"6","3","0","17","2016, 2019, 2021, more","2017","10"
"Mormon Mountain","640	","Arizona","SNOTEL","Coconino","7500","34.94141","-111.51864","150200150201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","4","2019, 2020, 2021, more","2003","19"
"Mormon Mtn Summit","1125	","Arizona","SNOTEL","Coconino","8462","34.96942","-111.50868","150200150202	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","77","4","1","Lowest",,,"2","0","0","21","2020, 2021, 2022, more","2010","14"
"Morse Lake","642	","Washington","SNOTEL","Yakima","5410","46.90585","-121.4827","170300020106	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","116",,,"105","106","94","80","81","7","60","7","9",,,,"110","109","39","164","2015","2011","16"
"Mosby Mtn.","643	","Utah","SNOTEL","Uintah","9553","40.60798","-109.8881","140600100702	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","17",,,"85","85","31","32","35","-3","39","12","8",,,,"20","20","0","60","2007, 2012, 2015","2005","19"
"Moscow Mountain","989	","Idaho","SNOTEL","Latah","4700","46.805","-116.8535","170603061002	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","13",,,"100","325","26","20","20","9","71","7","16",,,,"13","4","0","58","2015, 2016, 2021, more","2011","22"
"Moses Mtn","644	","Washington","SNOTEL","Okanogan","5010","48.36163","-119.08159","170200061903	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","21",,,"105","131","78","44","41","5","56","9","11",,,,"20","16","0","50","2004, 2005, 2015","2011","19"
"Mosley Creek Upper","3A24P	","British Columbia","Cooperator Snow Sensors","	","5430","51.76667","-124.61667","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"22","21","0","44","2016","2011","14"
"Mosquito Ridge","645	","Idaho","SNOTEL","Shoshone","5260","48.05726","-116.23055","170103010101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","73",,,"122","104","82","78","80","3","67","4","7",,,,"60","70","19","87","2015","2012","10"
"Moss Peak","646	","Montana","SNOTEL","Lake","6780","47.68493","-113.9623","170102080404	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","102",,,"102","106","92","84","88","6","58","9","12",,,,"100","96","60","178","2004","2011","20"
"Moss Springs","647	","Oregon","SNOTEL","Union","5760","45.27173","-117.68747","170601040702	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","56",,,"127","122","97","72","72","10","83","5","19",,,,"44","46","6","87","2015","2011","24"
"Mount Cook","1E02P	","British Columbia","Cooperator Snow Sensors","	","5164","52.16667","-119.31667","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"112","114","70","139","2004","2012","22"
"Mount Crag","648	","Washington","SNOTEL","Jefferson","3960","47.7637","-123.026","171100180601	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"61","61","0","135","2015","2011","20"
"Mount Gardner","898	","Washington","SNOTEL","King","2920","47.35768","-121.56812","171100120103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","9",,,"56","900","16","16","16","8","56","8","10",,,,"16","1","0","85","2019, 2020, 2021, more","2008","17"
"Mount Lockhart","649	","Montana","SNOTEL","Teton","6400","47.91727","-112.8238","100302050102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","49",,,"107","111","80","71","70","5","65","8","14",,,,"46","44","23","86","2015, 2016","2011","21"
"Mount Mansfield","2041	","Vermont","SCAN","Chittenden","2236","44.53333","-72.83333","041504050201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","0","2015, 2016, 2017, more","2015, 2016, 2017, more","13"
"Mountain Meadows","650	","Idaho","SNOTEL","Idaho","6320","45.69694","-115.22972","170603020301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","65",,,"133","135","98","84","89","17","86","4","18",,,,"49","48","19","97","2004","2011","22"
"Mowich","941	","Washington","SNOTEL","Pierce","3160","46.92833","-121.95232","171100140105	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","95","2","1","Lowest",,,"0","0","0","5","2020, 2021, 2022, more","1999","21"
"Moyie Mountain","2C10P	","British Columbia","Cooperator Snow Sensors","	","6037","49.25","-115.76667","170101050304	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"22","27","0","44","2005, 2016","2017","18"
"Mt Baldy","1224	","Utah","SNOTEL","Sanpete","9524","39.13648","-111.50527","160300040402	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","34",,,"89","92","48","47","52","-3","33","7","4",,,,"38","37","17","66","2015","2019","10"
"Mt Hood Test Site","651	","Oregon","SNOTEL","Clackamas","5370","45.32097","-121.7158","170800010302	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","139",,,"119","120","93","92","95","23","77","7","20",,,,"117","116","32","207","2015","2008","27"
"Mt Pennell","1269	","Utah","SNOTEL","Garfield","9209","37.97793","-110.7933","140700010502	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","67","3","1","Lowest",,,"1","0","0","4","2020, 2021, 2022, more","2016","7"
"Mt Rose Ski Area","652	","Nevada","SNOTEL","Washoe","8801","39.31573","-119.89473","160501020304	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","52",,,"72","83","45","43","46","-11","43","14","11",,,,"72","63","7","184","2015","2017","24"
"Mt. Alyeska","1103	","Alaska","SNOTEL","Anchorage","1540","60.95983","-149.08617","190203020702	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","79",,,"134","120","80","90","101","13","79","4","12",,,,"59","66","19","108","2015","2008","15"
"Mt. Eyak","1073	","Alaska","SNOTEL","Valdez-Cordova","1405","60.55","-145.745","190202010200	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","97",,,"180","180","81","118","118","43","94","2","16","2nd Highest",,,"54","54","0","118","2016","2013","17"
"Mt. Howard","653	","Oregon","SNOTEL","Wallowa","7910","45.26522","-117.17373","170601050102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","53",,,"129","129","88","91","93","12","72","6","14",,,,"41","41","14","65","2015","2017","19"
"Mt. Ryan","948	","Alaska","SNOTEL","Fairbanks North Star","2800","65.25113","-146.15133","190803060404	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","23",,,"121","121","51","66","72","4","73","4","9",,,,"19","19","0","39","2016","2018","12"
"Mt. Tebo","1126	","Washington","SNOTEL","Mason","3384","47.46061","-123.41219","171100170101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","48",,,"100","100","65","55","55","0","100","1","2","2nd Lowest",,,"48","48","47","48","2021","2022","2"
"Muckamuck","1259	","Washington","SNOTEL","Okanogan","4470","48.58526","-119.86624","170200062001	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","0","2019, 2020, 2021, more","2019, 2020, 2021, more","7"
"Mud Flat","654	","Idaho","SNOTEL","Owyhee","5730","42.6004","-116.55925","170501041401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","20"
"Mud Ridge","655	","Oregon","SNOTEL","Clackamas","4070","45.25362","-121.73673","170800010302	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","53",,,"136","151","69","67","67","18","72","8","19",,,,"39","35","0","108","2005, 2015","2008","26"
"Mule Creek","656	","Montana","SNOTEL","Beaverhead","8300","45.40957","-112.95927","100200041303	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","52",,,"106","111","88","87","90","5","65","8","14",,,,"49","47","36","69","2007, 2012","2011","21"
"Munson Ridge","950	","Alaska","SNOTEL","Fairbanks North Star","3100","64.85033","-146.20945","190803060602	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","51",,,"146","176","75","104","111","22","80","3","9",,,,"35","29","16","59","2016","2018","11"
"Myrtle Creek","1053	","Idaho","SNOTEL","Boundary","3520","48.72263","-116.46312","170101040701	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","1",,,,,"3","4","4","1","100","1","19","Highest",,,"0","0","0","1","2019, 2020, 2021, more","2022","19"
"N Fk Elk Creek","657	","Montana","SNOTEL","Powell","6250","46.8716","-113.27725","170102031204	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","25",,,"114","109","78","53","57","2","68","8","14",,,,"22","23","0","51","2016","2011","23"
"Nast Lake","658	","Colorado","SNOTEL","Pitkin","8731","39.29695","-106.60786","140100040504	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"2","0","0","14","2018, 2019, 2020, more","2011","17"
"Navajo Whiskey Ck","1138	","New Mexico","SNOTEL","San Juan","9064","36.17716","-108.94556","140802040206	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","91","2","1","Lowest",,,"0","0","0","2","2020, 2021, 2022, more","2014","12"
"Nenana","2081	","Alaska","SNOTEL","Yukon-Koyukuk","415","64.68582","-148.9113","190803090803	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","73","4","1","Lowest",,,"2","0","0","20","2020, 2021, 2022, more","2013","12"
"Nevada Ridge","903	","Montana","SNOTEL","Lewis And Clark","7020","46.84234","-112.50787","170102030302	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","34",,,"97","100","81","61","63","0","55","11","11",,,,"35","34","13","66","2015","2011","23"
"Never Summer","1031	","Colorado","SNOTEL","Jackson","10323","40.40392","-105.95567","101800010401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","62",,,"103","103","84","69","86","2","58","9","12",,,,"60","60","23","107","2012","2011","20"
"New Crescent Lake","660	","Oregon","SNOTEL","Klamath","4910","43.51185","-121.97982","170703020205	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","67","6","1","Lowest",,,"6","0","0","38","2020, 2021, 2022, more","2008","16"
"New Fork Lake","661	","Wyoming","SNOTEL","Sublette","8340","43.11265","-109.94947","140401020201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","12",,,"92","100","40","29","30","0","60","7","9",,,,"13","12","0","38","2015","2011","16"
"Nez Perce Camp","662	","Montana","SNOTEL","Ravalli","5650","45.73107","-114.48075","170102050204	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","30",,,"130","130","62","58","58","7","78","5","15",,,,"23","23","3","44","2016","2008, 2011, 2014","19"
"Nicks Valley","1279	","Alaska","SNOLITE","Valdez-Cordova","4280","61.16371","-145.64092","190201040202	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","118",,,"102","97","85","86","78","-4","40","4","3",,,,"116","122","91","134","2017","2018","6"
"Niwot","663	","Colorado","SNOTEL","Boulder","9979","40.03581","-105.5452","101900050401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","27",,,"84","82","52","47","47","-6","19","14","4",,,,"32","33","1","50","2012","2013","17"
"Noisy Basin","664	","Montana","SNOTEL","Flathead","6040","48.15678","-113.94637","170102080208	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","100",,,"98","101","82","79","83","1","67","9","15",,,,"102","99","76","186","1998, 2004, 2005","2011","25"
"Nome WSO Airport","6496	","Alaska","ACIS","Nome","10","64.5","-165.43333","190501042007	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"9","6","0","39","2014, 2016, 2017, more","1948","91"
"North Costilla","665	","New Mexico","SNOTEL","Taos","10598","36.99396","-105.25988","130201010101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"4","1","0","23","2018, 2020, 2021, more","2005","18"
"North Fork","666	","Oregon","SNOTEL","Multnomah","3060","45.5505","-122.00283","170800010503	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","68",,,"170","219","69","89","87","37","86","4","19",,,,"40","31","0","147","2014, 2015, 2016","2008","22"
"North Fork Jocko","667	","Montana","SNOTEL","Missoula","6330","47.2726","-113.75617","170102120702	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","90",,,"101","102","79","75","78","2","60","9","12",,,,"89","88","53","157","2004","2011","21"
"North French Creek","668	","Wyoming","SNOTEL","Carbon","10153","41.33087","-106.37558","101800020502	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"81","79","38","161","2012","2011","16"
"North Lost Trail","669	","Colorado","SNOTEL","Gunnison","9219","39.07818","-107.14388","140100040703	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","21",,,"111","100","32","27","33","0","56","8","9",,,,"19","21","0","58","2012","2011","17"
"North Rapid Creek","920	","South Dakota","SNOTEL","Lawrence","6130","44.20617","-103.78758","101201100101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-2","44","11","1","Lowest",,,"5","2","0","40","2018, 2020, 2022, more","2008","19"
"Northeast Entrance","670	","Montana","SNOTEL","Yellowstone National Park","7350","45.00565","-110.01406","100700010602	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","9",,,"100","150","39","24","24","3","67","7","13",,,,"9","6","0","43","2015, 2016, 2021, more","2011","19"
"Nostetuko River","3A22P	","British Columbia","Cooperator Snow Sensors","	","4780","51.23333","-124.45","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"23","22","0","44","2009","2018","14"
"Nuka Glacier","1037	","Alaska","SNOTEL","Kenai Peninsula","1250","59.69867","-150.70967","190203011101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","110",,,"153","153","89","95","131","38","84","4","17",,,,"72","72","0","144","2020","2008","20"
"Nutrioso","1127	","Arizona","SNOTEL","Apache","8571","33.89791","-109.15465","150400040301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","92","2","1","Lowest",,,"14","0","0","192","2020, 2021, 2022, more","2010","14"
"ONeil Creek","1272	","Nevada","SNOTEL","Elko","6520","41.8642","-115.08316","170402130106	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","4"
"Oak Creek","1146	","Utah","SNOTEL","Millard","7850","39.3485","-112.32639","160300051505	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","82","3","1","Lowest",,,"2","0","0","16","2020, 2021, 2022, more","2011","12"
"Ochoco Meadows","671	","Oregon","SNOTEL","Crook","5430","44.42917","-120.3311","170703050201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","87","3","1","Lowest",,,"2","0","0","20","2020, 2021, 2022, more","2011","16"
"Olallie Meadows","672	","Washington","SNOTEL","King","4030","47.37406","-121.44213","171100100301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","106",,,"106","98","86","80","76","-2","41","11","8",,,,"100","108","0","168","2015","2008","18"
"Old Battle","673	","Wyoming","SNOTEL","Carbon","9860","41.15426","-106.96926","101800020901	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","82",,,"90","91","86","67","74","-8","32","14","7",,,,"91","90","61","152","2012","2011","20"
"Onion Park","1008	","Montana","SNOTEL","Meagher","7410","46.91348","-110.8536","100301030801	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","41",,,"102","108","84","72","73","3","60","9","13",,,,"40","38","18","72","2004","2010","21"
"Overland Res.","675	","Colorado","SNOTEL","Delta","9893","39.09035","-107.63583","140200040101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","16",,,"107","133","35","21","31","4","67","6","11",,,,"15","12","0","43","2012, 2015, 2018","2005","16"
"Owl Creek","676	","Wyoming","SNOTEL","Hot Springs","8975","43.65868","-109.00988","100800070103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"7","2","0","23","2014, 2015, 2020, more","2017","18"
"Oxford Spring","677	","Idaho","SNOTEL","Oneida","6740","42.26015","-112.12515","160102040206	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","0","2019, 2020, 2021, more","2019, 2020, 2021, more","10"
"Palisades Tahoe","784	","California","SNOTEL","Placer","8013","39.18986","-120.26576","160501020202	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","33",,,"52","66","43","29","31","-17","26","15","6",,,,"64","50","0","137","2015","2006","20"
"Palo","1170	","New Mexico","SNOTEL","Taos","9343","36.40869","-105.33038","130201010601	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","91","2","1","Lowest",,,"0","0","0","2","2020, 2021, 2022, more","2017","12"
